taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
8905746	Vireo pallens nicoyensis Parkes, 1990	8905746	Vireo pallens nicoyensis Parkes, 1990	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vireonidae	9358	Vireo	2487406	Vireo pallens	2487436	
5230262	Automolus rubiginosus (P.L.Sclater, 1857)	5230262	Automolus rubiginosus (P.L.Sclater, 1857)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Automolus	2485730	Automolus rubiginosus	5230262	VU
7191273	Aegolius ridgwayi ridgwayi	5232214	Aegolius ridgwayi (Alfaro, 1905)	4	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Aegolius	8095667	Aegolius ridgwayi	5232214	
6066296	Busarellus nigricollis nigricollis	6066296	Busarellus nigricollis nigricollis	6	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Busarellus	2480691	Busarellus nigricollis	2480692	
8001565	Eupsittula canicularis canicularis	2479122	Aratinga canicularis (Linnaeus, 1758)	5	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Aratinga	2479088	Aratinga canicularis	2479122	
2493824	Thryothorus semibadius Salvin, 1870	6089710	Cantorchilus semibadius (Salvin, 1870)	4	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Cantorchilus	7341033	Cantorchilus semibadius	6089710	LC
2474448	Amaurolimnas concolor (Gosse, 1847)	2474448	Amaurolimnas concolor (Gosse, 1847)	2047	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Amaurolimnas	2474447	Amaurolimnas concolor	2474448	LC
2481923	Sarcoramphus papa (Linnaeus, 1758)	2481923	Sarcoramphus papa (Linnaeus, 1758)	16233	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Cathartidae	3242141	Sarcoramphus	2481922	Sarcoramphus papa	2481923	LC
5229870	Icterus mesomelas salvinii Cassin, 1867	5229870	Icterus mesomelas salvinii Cassin, 1867	22	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Icterus	2484282	Icterus mesomelas	5229869	
11353038	Chlorophonia elegantissima elegantissima	2487994	Euphonia elegantissima (Bonaparte, 1838)	5	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Euphonia	2487948	Euphonia elegantissima	2487994	
6541542	Vireo pallens pallens	6541542	Vireo pallens pallens	10	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vireonidae	9358	Vireo	2487406	Vireo pallens	2487436	
5230183	Xiphorhynchus flavigaster ultimus Bangs & Griscom, 1932	5230183	Xiphorhynchus flavigaster ultimus Bangs & Griscom, 1932	6	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Xiphorhynchus	2485513	Xiphorhynchus flavigaster	5230178	
2480415	Rostrhamus sociabilis (Vieillot, 1817)	2480415	Rostrhamus sociabilis (Vieillot, 1817)	4158	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Rostrhamus	2480414	Rostrhamus sociabilis	2480415	LC
5844355	Rostrhamus sociabilis major Nelson & Goldman, 1933	5844355	Rostrhamus sociabilis major Nelson & Goldman, 1933	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Rostrhamus	2480414	Rostrhamus sociabilis	2480415	
5788831	Acanthidops bairdi Ridgway, 1882	5788831	Acanthidops bairdi Ridgway, 1882	1860	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Acanthidops	2491045	Acanthidops bairdi	5788831	LC
5788840	Arremon crassirostris (Cassin, 1865)	5788840	Arremon crassirostris (Cassin, 1865)	4500	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Arremon	2491613	Arremon crassirostris	5788840	LC
2479618	Amazona albifrons (Sparrman, 1788)	2479618	Amazona albifrons (Sparrman, 1788)	27216	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Amazona	2479603	Amazona albifrons	2479618	LC
2480692	Busarellus nigricollis (Latham, 1790)	2480692	Busarellus nigricollis (Latham, 1790)	1940	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Busarellus	2480691	Busarellus nigricollis	2480692	LC
5228512	Philodice bryantae (Lawrence, 1867)	2476374	Calliphlox bryantae (Lawrence, 1867)	8377	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Calliphlox	2476367	Calliphlox bryantae	2476374	NE
2491937	Aimophila rufescens (Swainson, 1827)	2491937	Aimophila rufescens (Swainson, 1827)	298	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Aimophila	2491916	Aimophila rufescens	2491937	LC
5232188	Otus clarkii L.Kelso & E.H.Kelso, 1935	2497376	Megascops clarkii (L.Kelso & E.H.Kelso, 1935)	7	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Megascops	2497318	Megascops clarkii	2497376	NE
6089710	Cantorchilus semibadius (Salvin, 1870)	6089710	Cantorchilus semibadius (Salvin, 1870)	22572	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Cantorchilus	7341033	Cantorchilus semibadius	6089710	LC
6090079	Phaenostictus mcleannani saturatus (Richmond, 1896)	6090079	Phaenostictus mcleannani saturatus (Richmond, 1896)	34	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Phaenostictus	2490165	Phaenostictus mcleannani	2490166	
2482796	Empidonax albigularis P.L.Sclater & Salvin, 1859	2482796	Empidonax albigularis P.L.Sclater & Salvin, 1859	856	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Empidonax	2482766	Empidonax albigularis	2482796	LC
2474671	Aramides axillaris Lawrence, 1863	2474671	Aramides axillaris Lawrence, 1863	629	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Aramides	2474655	Aramides axillaris	2474671	LC
5228042	Odontophorus leucolaemus Salvin, 1867	5228042	Odontophorus leucolaemus Salvin, 1867	4885	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Odontophoridae	9325	Odontophorus	2474171	Odontophorus leucolaemus	5228042	LC
6171760	Manacus manacus aurantiacus (Salvin, 1870)	2487670	Manacus aurantiacus (Salvin, 1870)	13	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pipridae	5270	Manacus	2487665	Manacus aurantiacus	2487670	
8768845	Eupsittula pertinax ocularis (P.L.Sclater & Salvin, 1865)	6170440	Aratinga pertinax ocularis (P.L.Sclater, 1865)	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Aratinga	2479088	Aratinga pertinax	2479127	
6170820	Amazona albifrons nana W.Miller, 1905	6170820	Amazona albifrons nana W.Miller, 1905	16	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Amazona	2479603	Amazona albifrons	2479618	
6176762	Amaurolimnas concolor guatemalensis (Lawrence, 1863)	6176762	Amaurolimnas concolor guatemalensis (Lawrence, 1863)	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Amaurolimnas	2474447	Amaurolimnas concolor	2474448	
2483546	Myiarchus panamensis Lawrence, 1860	2483546	Myiarchus panamensis Lawrence, 1860	3466	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Myiarchus	2483527	Myiarchus panamensis	2483546	LC
5228050	Odontophorus melanotis Salvin, 1865	5228050	Odontophorus melanotis Salvin, 1865	276	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Odontophoridae	9325	Odontophorus	2474171	Odontophorus melanotis	5228050	LC
6179800	Nothocercus bonapartei frantzii (Lawrence, 1868)	6179800	Nothocercus bonapartei frantzii (Lawrence, 1868)	6	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Tinamiformes	726	Tinamidae	9353	Nothocercus	2477468	Nothocercus bonapartei	2477473	
7192372	Icterus pectoralis pectoralis	7192372	Icterus pectoralis pectoralis	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Icterus	2484282	Icterus pectoralis	5229910	
9621766	Hapalocrex flaviventer (Boddaert, 1783)	2474640	Porzana flaviventer (Boddaert, 1783)	930	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Porzana	2474604	Porzana flaviventer	2474640	LC
6174853	Empidonax albigularis australis W.Miller & Griscom, 1925	6174853	Empidonax albigularis australis W.Miller & Griscom, 1925	7	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Empidonax	2482766	Empidonax albigularis	2482796	
2484141	Quiscalus nicaraguensis Salvin & Godman, 1891	2484141	Quiscalus nicaraguensis Salvin & Godman, 1891	2518	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Quiscalus	2484132	Quiscalus nicaraguensis	2484141	LC
6174435	Myiarchus panamensis actiosus Ridgway, 1906	6174435	Myiarchus panamensis actiosus Ridgway, 1906	8	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Myiarchus	2483527	Myiarchus panamensis	2483546	
2483420	Sublegatus arenarum (Salvin, 1863)	2483420	Sublegatus arenarum (Salvin, 1863)	1891	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Sublegatus	2483419	Sublegatus arenarum	2483420	LC
2487765	Chiroxiphia lanceolata (Wagler, 1830)	2487765	Chiroxiphia lanceolata (Wagler, 1830)	337	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pipridae	5270	Chiroxiphia	2487764	Chiroxiphia lanceolata	2487765	LC
2481928	Cathartes burrovianus Cassin, 1845	2481928	Cathartes burrovianus Cassin, 1845	2433	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Cathartidae	3242141	Cathartes	2481927	Cathartes burrovianus	2481928	LC
2480803	Platalea ajaja Linnaeus, 1758	2480803	Platalea ajaja Linnaeus, 1758	17047	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Threskiornithidae	5288	Platalea	2480798	Platalea ajaja	2480803	LC
6176765	Eurypyga helias major Hartlaub, 1844	6176765	Eurypyga helias major Hartlaub, 1844	11	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Eurypygiformes	8481794	Eurypygidae	5710	Eurypyga	2474331	Eurypyga helias	2474332	
7191403	Crax rubra rubra	7191403	Crax rubra rubra	37	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Cracidae	5237	Crax	2482167	Crax rubra	2482168	
2480395	Leucopternis semiplumbeus Lawrence, 1861	2480395	Leucopternis semiplumbeus Lawrence, 1861	3814	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Leucopternis	2480394	Leucopternis semiplumbeus	2480395	LC
2492262	Pselliophorus tibialis (Lawrence, 1864)	2492262	Pselliophorus tibialis (Lawrence, 1864)	99	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Pselliophorus	2492261	Pselliophorus tibialis	2492262	LC
2474343	Heliornis fulica (Boddaert, 1783)	2474343	Heliornis fulica (Boddaert, 1783)	3396	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Heliornithidae	5246	Heliornis	2474342	Heliornis fulica	2474343	LC
7341548	Peucaea botterii (P.L.Sclater, 1858)	7341548	Peucaea botterii (P.L.Sclater, 1858)	65	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Peucaea	7341543	Peucaea botterii	7341548	LC
2481083	Micrastur mirandollei (Schlegel, 1862)	2481083	Micrastur mirandollei (Schlegel, 1862)	295	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Micrastur	2481081	Micrastur mirandollei	2481083	LC
6180268	Notharchus tectus subtectus (P.L.Sclater, 1860)	6180268	Notharchus tectus subtectus (P.L.Sclater, 1860)	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Bucconidae	5703	Notharchus	2475095	Notharchus tectus	2475098	
2474640	Porzana flaviventer (Boddaert, 1783)	2474640	Porzana flaviventer (Boddaert, 1783)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Porzana	2474604	Porzana flaviventer	2474640	LC
6177818	Pharomachrus mocinno costaricensis Cabanis, 1869	6177818	Pharomachrus mocinno costaricensis Cabanis, 1869	78	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Trogoniformes	1449	Trogonidae	9356	Pharomachrus	2496714	Pharomachrus mocinno	2496723	
2496698	Trogon bairdii Lawrence, 1868	2496698	Trogon bairdii Lawrence, 1868	7475	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Trogoniformes	1449	Trogonidae	9356	Trogon	2496633	Trogon bairdii	2496698	NT
7060442	Melozone leucotis leucotis	7060442	Melozone leucotis leucotis	39	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Melozone	2491170	Melozone leucotis	2491171	
2476851	Selasphorus scintilla (Gould, 1851)	2476851	Selasphorus scintilla (Gould, 1851)	15191	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Selasphorus	2476843	Selasphorus scintilla	2476851	LC
5229910	Icterus pectoralis (Wagler, 1829)	5229910	Icterus pectoralis (Wagler, 1829)	3398	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Icterus	2484282	Icterus pectoralis	5229910	LC
6177145	Melanerpes chrysauchen chrysauchen	2478098	Melanerpes chrysauchen Salvin, 1870	28	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Melanerpes	2478067	Melanerpes chrysauchen	2478098	
6172053	Chrysothlypis chrysomelas titanota Olson, 1981	6172053	Chrysothlypis chrysomelas titanota Olson, 1981	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Chrysothlypis	2488532	Chrysothlypis chrysomelas	2488535	
5229869	Icterus mesomelas (Wagler, 1829)	5229869	Icterus mesomelas (Wagler, 1829)	557	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Icterus	2484282	Icterus mesomelas	5229869	LC
5230178	Xiphorhynchus flavigaster Swainson, 1827	5230178	Xiphorhynchus flavigaster Swainson, 1827	1501	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Xiphorhynchus	2485513	Xiphorhynchus flavigaster	5230178	LC
6066541	Fregata minor ridgwayi Mathews, 1914	6066541	Fregata minor ridgwayi Mathews, 1914	7	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Fregatidae	5241	Fregata	2480184	Fregata minor	2480187	
6090508	Salpinctes obsoletus guttatus Salvin & Godman, 1891	6090508	Salpinctes obsoletus guttatus Salvin & Godman, 1891	7	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Salpinctes	2493947	Salpinctes obsoletus	5231483	
9751099	Cairina moschata (Linnaeus, 1758)	9751099	Cairina moschata (Linnaeus, 1758)	11589	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Cairina	2498282	Cairina moschata	9751099	LC
7191012	Odontophorus melanotis melanotis	7191012	Odontophorus melanotis melanotis	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Odontophoridae	9325	Odontophorus	2474171	Odontophorus melanotis	5228050	
10916243	Atlapetes tibialis (Lawrence, 1864)	2492262	Pselliophorus tibialis (Lawrence, 1864)	18361	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Pselliophorus	2492261	Pselliophorus tibialis	2492262	NE
2485264	Thripadectes rufobrunneus (Lawrence, 1865)	2485264	Thripadectes rufobrunneus (Lawrence, 1865)	3671	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Thripadectes	2485254	Thripadectes rufobrunneus	2485264	LC
7192092	Sublegatus arenarum arenarum	7192092	Sublegatus arenarum arenarum	8	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Sublegatus	2483419	Sublegatus arenarum	2483420	
7502561	Eupsittula canicularis (Linnaeus, 1758)	2479122	Aratinga canicularis (Linnaeus, 1758)	22116	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Aratinga	2479088	Aratinga canicularis	2479122	VU
2480773	Plegadis falcinellus (Linnaeus, 1766)	2480773	Plegadis falcinellus (Linnaeus, 1766)	2863	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Threskiornithidae	5288	Plegadis	8171676	Plegadis falcinellus	2480773	LC
2496723	Pharomachrus mocinno De la Llave, 1832	2496723	Pharomachrus mocinno De la Llave, 1832	20060	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Trogoniformes	1449	Trogonidae	9356	Pharomachrus	2496714	Pharomachrus mocinno	2496723	NT
7926461	Eupsittula pertinax (Linnaeus, 1758)	2479127	Aratinga pertinax (Linnaeus, 1758)	1721	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Aratinga	2479088	Aratinga pertinax	2479127	LC
5232214	Aegolius ridgwayi (Alfaro, 1905)	5232214	Aegolius ridgwayi (Alfaro, 1905)	411	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Aegolius	8095667	Aegolius ridgwayi	5232214	LC
2496294	Coccyzus minor (Gmelin, 1788)	2496294	Coccyzus minor (Gmelin, 1788)	3311	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Coccyzus	2496285	Coccyzus minor	2496294	LC
2488535	Chrysothlypis chrysomelas (P.L.Sclater & Salvin, 1869)	2488535	Chrysothlypis chrysomelas (P.L.Sclater & Salvin, 1869)	6763	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Chrysothlypis	2488532	Chrysothlypis chrysomelas	2488535	LC
2496655	Trogon aurantiiventris Gould, 1856	2496655	Trogon aurantiiventris Gould, 1856	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Trogoniformes	1449	Trogonidae	9356	Trogon	2496633	Trogon aurantiiventris	2496655	LC
7192209	Euphonia elegantissima elegantissima	7192209	Euphonia elegantissima elegantissima	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Euphonia	2487948	Euphonia elegantissima	2487994	
